Country,City,Title,Activities_Type,Review_Count,Rating,Description,Address,Open,Close,Lat,Long,A_Type,Review_Rating
Japan,"Kinki, Osaka Prefecture, Osaka",Kyou Shoya,"Museums, History Museums",6,3.5,NaN,"2-3-6 Doshomachi, Chuo-ku Takeda Science Foundation Kyou Shoya 1F Exhibition Room, Osaka 541-0045, Osaka Prefecture",NaN,NaN,34.6886914,135.5034969,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Monument of Kajimaya Head House,"Sights & Landmarks, Monuments & Statues",11,3.5,NaN,"1-2-1 Edobori, Nishi-ku, Osaka 550-0002, Osaka Prefecture",NaN,NaN,34.6878961,135.4914142,"Cultural, Attractions",38.5
Japan,"Kinki, Osaka Prefecture, Osaka",Kusunaga Shrine,"Sights & Landmarks, Sacred & Religious Sites",8,3.5,NaN,"2-1 Utsubo Hommachi, Nishi-ku, Osaka 550-0004, Osaka Prefecture",NaN,NaN,34.6842664,135.4907081,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Sugasawa Eye Clinic Bldg.,"Sights & Landmarks, Architectural Buildings",5,3.5,NaN,"2-3-5 Tosabori, Nishi-ku, Osaka 550-0001, Osaka Prefecture",NaN,NaN,34.6883104,135.4900052,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Shin-yuhigaoka at Maishima Sports Island,"Sights & Landmarks, Observation Decks & Towers",8,3.5,NaN,"2 Hokukoryokuchi, Konohama-ku, Osaka 554-0042, Osaka Prefecture",NaN,NaN,34.6722135,135.4025828,Attractions,28
Japan,"Kinki, Osaka Prefecture, Osaka",Tempozan Park,Nature & Parks,5,3.5,NaN,"3-2 Chikko, Minato-ku, Osaka 552-0021, Osaka Prefecture",NaN,NaN,34.6574151,135.4326641,Nature,17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Kaguhashi Shrine,"Sights & Landmarks, Historic Sites, Sacred & Religious Sites",4,4,NaN,"4-4-20 Kashima, Yodogawa-ku, Osaka 532-0031, Osaka Prefecture",NaN,NaN,34.7318819,135.4569994,"Cultural, Attractions",16
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Shoki-sama Statue- Gentsuki Genchan,"Sights & Landmarks, Monuments & Statues",8,3.5,NaN,"1-8-17 Umeda, Kita-ku Daiichi Seimei Bldg., Kita, Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.700648,135.496596,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Ha Shrine,"Sights & Landmarks, Sacred & Religious Sites",14,3,NaN,"2-8 Kakudacho, Kita-ku, Osaka 530-0017, Osaka Prefecture",NaN,NaN,34.7030153,135.4995976,"Cultural, Attractions",42
Japan,"Kinki, Osaka Prefecture, Osaka, Chuo, Sennichimae",Yoshimoto Mugendai Hall Osaka,"Concerts & Shows, Theatres",4,4.5,NaN,"11-6 Nambasennichimae, Chuoku, Sennichimae, Chuo, Osaka 542-0075, Osaka Prefecture",NaN,NaN,34.6648654,135.5035857,Attractions,18
Japan,"Kinki, Osaka Prefecture, Osaka",Tempozan Gallery,"Shopping, Museums, Art Galleries",4,4,NaN,"Kaigandori Minato-ku 1-1-10 Tempozan Market Place 3F, Osaka 552-0022, Osaka Prefecture",1100,2000,34.6558756,135.4301949,"Cultural, Attractions",16
Japan,"Kinki, Osaka Prefecture, Osaka",Misono Universe,"Concerts & Shows, Theatres",3,3.5,NaN,"2-3-9 Sennichimae, Chuo-ku Misono Bldg. B1F, Osaka 542-0074, Osaka Prefecture",NaN,NaN,34.6656075,135.505199,Attractions,10.5
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Nihon Christ Kyodan Temma Church,"Sights & Landmarks, Churches & Cathedrals",4,3.5,NaN,"4-15 Tenjin Nishimachi, Kita-ku, Kita, Osaka 530-0045, Osaka Prefecture",NaN,NaN,34.694768,135.510825,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka, Fukushima",Ryotokuin Temple,"Sights & Landmarks, Sacred & Religious Sites",2,4,NaN,"2-14-1 Sagisu, Fukushima, Osaka 553-0002, Osaka Prefecture",NaN,NaN,34.6986534,135.4829111,"Cultural, Attractions",8
Japan,"Kinki, Osaka Prefecture, Osaka",Hoanji Temple Nanbo,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"2-10-14, Shimanouchi, Chuo-Ku, Osaka, Osaka Prefecture",NaN,NaN,34.669513,135.507585,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Horie Park,"Nature & Parks, Fun & Games, Playgrounds",7,3.5,NaN,"1-13 Minamihorie, Nishi-ku, Osaka 550-0015, Osaka Prefecture",NaN,NaN,34.6722373,135.4948775,Nature,24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Maishima Infinity Circuit,"Water & Amusement Parks, Theme Parks",2,4.5,NaN,"2 Hokukoryokuchi, Konohana-ku, Osaka 554-0042, Osaka Prefecture",NaN,NaN,34.667974,135.4001007,"Water Activities, Attractions",9
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Gravestone of Chusai Heihachiro Oshio,"Sights & Landmarks, Monuments & Statues",8,3.5,NaN,"1-7 Suehirocho, Kita-ku, Kita, Osaka 530-0053, Osaka Prefecture",NaN,NaN,34.7045728,135.5104418,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka, Naniwa",Nishinari Dobutsuen-mae Deep Osaka Street,"Shopping, Flea & Street Markets",2,4,"Nishinari Dobutsuen-mae""Deep Osaka street"" 2017１０／７ Sat. 16：00～１０／８ San. ９ Mon. 13：00～ Dobutsuen-mae Ichibangai（Approx. 0 minute walk from Osaka subway midosuji line Dobutsuen-mae station②Exit） Three days to be able to enjoy on DeepOsaka Experience...","1-11-2 Taishi, Nishinari-ku, Naniwa, Osaka 557-0002, Osaka Prefecture",NaN,NaN,34.6477485,135.5051051,City,8
Japan,"Kinki, Osaka Prefecture, Osaka, Nishinari",Tobitashinji,"Sights & Landmarks, Points of Interest & Landmarks",2,5,NaN,"3-1-13 Sanno, Nishinari, Osaka 557-0001, Osaka Prefecture",NaN,NaN,34.6440745,135.5063879,Attractions,10
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Bay,"Nature & Parks, Bodies of Water",1,5,NaN,"Osaka, Osaka Prefecture",NaN,NaN,34.6937378,135.5021651,"Water Activities, Nature",5
Japan,"Kinki, Osaka Prefecture, Osaka",Tokube Inari Daimyojin Shrine,Oth,10,3.5,NaN,"1-2 Umeda, Kita-ku 3F Osaka Ekimae 2nd Bldg., Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.6988704,135.4984014,"Food, Active, Nature",35
Japan,"Kinki, Osaka Prefecture, Osaka, Tennoji",Gokurakujyodo Garden of Paradise,"Nature & Parks, Gardens",1,5,NaN,"1-11-18 Shitennoji Shitenno-ji Temple, Tennoji, Osaka 543-0051, Osaka Prefecture",NaN,NaN,34.6533466,135.516491,Nature,5
Japan,"Kinki, Osaka Prefecture, Osaka",Utsubo Tennis Center,"Sights & Landmarks, Arenas & Stadiums",4,3.5,NaN,"2-1-14 Utsubohonmachi, Nishi-Ku, Osaka 550-0004, Osaka Prefecture",NaN,NaN,34.6848074,135.4920657,Attractions,14
Japan,"Kinki, Osaka Prefecture, Osaka",Kamen Joshi Theater,"Concerts & Shows, Theatres",1,5,NaN,"2-6-34 Shimanouchi, Chuo-ku, Osaka 542-0082, Osaka Prefecture",1030,2035,34.6717263,135.5100789,Attractions,5
Japan,"Kinki, Osaka Prefecture, Osaka",Ajinokoji,"Sights & Landmarks, Points of Interest & Landmarks",3,3.5,NaN,"5-16-1 Nishinakajima, Yodogawa-ku Shin Osaka Station, Osaka 532-0011, Osaka Prefecture",NaN,NaN,34.7338156,135.5002404,Attractions,10.5
Japan,"Kinki, Osaka Prefecture, Osaka, Tennoji",Ansei Earthquake Tsunami Monument,"Sights & Landmarks, Monuments & Statues, Historic Sites",4,3.5,NaN,"1-11-18 Shitennoji, Tennoji-ku facing Shitennoji Jizodo, Tennoji, Osaka 543-0051, Osaka Prefecture",NaN,NaN,34.6551057,135.5145885,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka",Dondorodaishi Zempuku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"10-19 Karahoricho, Tennoji-ku, Osaka 543-0012, Osaka Prefecture",NaN,NaN,34.6740568,135.5273634,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka, Tennoji",Tomb of Izumo Takeda - Seiren Temple,"Sights & Landmarks, Cemeteries",5,3.5,NaN,"3-19, I-Kutamacho, TennojI-Ku, Tennoji, Osaka, Osaka Prefecture",NaN,NaN,34.656891,135.517088,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Pool Ice Skating,Oth,1,5,NaN,"3-1-20 Tanakacho, Minato-ku, Osaka 552-0005, Osaka Prefecture",NaN,NaN,34.66104,135.447413,"Food, Active, Nature",5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Glass  Hashonochi,"Sights & Landmarks, Points of Interest & Landmarks, Historic Sites",11,3,NaN,"2 Tenjinbashi, Kita-ku, Osaka 530-0041, Osaka Prefecture",NaN,NaN,34.7077778,135.5115833,"Cultural, Attractions",33
Japan,"Kinki, Osaka Prefecture, Osaka",Yukimura Sanada Museum,"Museums, Speciality Museums",3,3.5,NaN,"4-21-10 Oimazato Minami, Higashinari-ku, Osaka 537-0013, Osaka Prefecture",NaN,NaN,34.6671164,135.5482451,"Cultural, Attractions",10.5
Japan,"Kinki, Osaka Prefecture, Osaka",Sakura Nomiya Shrine,"Sights & Landmarks, Historic Sites, Sacred & Religious Sites",5,3.5,NaN,"1-12-32 Nakanocho, Miyakojima-ku, Osaka 534-0027, Osaka Prefecture",NaN,NaN,34.7008792,135.523538,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Nagara Bridge,"Sights & Landmarks, Bridges",2,4,NaN,"Kunijima, Higashiyodogawa-ku, Osaka 533-0024, Osaka Prefecture",NaN,NaN,34.7301255,135.5139137,"Cultural, Attractions",8
Japan,"Kinki, Osaka Prefecture, Osaka",Kitaoe Park,"Fun & Games, Nature & Parks, Playgrounds",6,3.5,NaN,"1-3 Kokumachi, Chuo-ku, Osaka 540-0033, Osaka Prefecture",NaN,NaN,34.6890996,135.5151585,Nature,21
Japan,"Kinki, Osaka Prefecture, Osaka, Yodogawa",Yodogawa Kasen Park Nishi Nakajima District,"Nature & Parks, Bodies of Water",1,5,NaN,"2 Nishi Nakajima, Yodogawa, Osaka 532-0011, Osaka Prefecture",NaN,NaN,34.7243673,135.4947766,"Water Activities, Nature",5
Japan,"Kinki, Osaka Prefecture, Osaka",Taiko - Sewari Gesui,"Sights & Landmarks, Historic Sites",7,3.5,NaN,"1-3-3, Noninbashi, Chuo-Ku, Osaka, Osaka Prefecture",NaN,NaN,34.6803032,135.5148366,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Kyobashi Park,Nature & Parks,5,3.5,NaN,"2-6 Higashinodamachi, Miyakojima-ku, Osaka 534-0024, Osaka Prefecture",NaN,NaN,34.6972907,135.5310737,Nature,17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Yodoya Yashiki-Ato,"Sights & Landmarks, Historic Sites",19,3,NaN,"4-1, KItahama, Chuo-Ku, Osaka 541-0041, Osaka Prefecture",NaN,NaN,34.692324,135.4999486,"Cultural, Attractions",57
Japan,"Kinki, Osaka Prefecture, Osaka",Tenjin Bridge,"Sights & Landmarks, Bridges",2,4,NaN,"Kita-ku, Osaka, Osaka Prefecture",NaN,NaN,34.7053617,135.5100252,"Cultural, Attractions",8
Japan,"Kinki, Osaka Prefecture, Osaka, Suminoe",Sumiyoshi Lantern Tower,"Sights & Landmarks, Points of Interest & Landmarks",4,4,NaN,"1-1 Hamaguchinishi, Suminoe-ku, Suminoe, Osaka 559-0006, Osaka Prefecture",NaN,NaN,34.6129721,135.4858745,Attractions,16
Japan,"Kinki, Osaka Prefecture, Osaka",Minato Bridge,"Sights & Landmarks, Bridges",4,3.5,NaN," 3 Chome Kaigandori, Minato-ku ~ 9 Chome Nanko Higashi, Suminoe-ku, Osaka, Osaka Prefecture",NaN,NaN,34.6496165,135.4456132,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka",Hankyu Sun Hiroba,"Sights & Landmarks, Points of Interest & Landmarks",4,3.5,NaN,"8-47 Kakudacho, Kita-ku, Osaka 530-0017, Osaka Prefecture",NaN,NaN,34.702964,135.4990259,Attractions,14
Japan,"Kinki, Osaka Prefecture, Osaka",Hossho-ji Temple,"Sights & Landmarks, Historic Sites, Sacred & Religious Sites",2,4,NaN,"1-1-32 Nakadera, Chuo-ku, Osaka 542-0065, Osaka Prefecture",NaN,NaN,34.6699237,135.5152146,"Cultural, Attractions",8
Japan,"Kinki, Osaka Prefecture, Osaka, Naniwa",Naniwa-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",3,3.5,NaN,"1-4-8 Ebisunishi, Naniwa-ku, Naniwa, Osaka 556-0003, Osaka Prefecture",NaN,NaN,34.655056,135.5035439,"Cultural, Attractions",10.5
Japan,"Kinki, Osaka Prefecture, Osaka",Ukiniwa Bridge,"Sights & Landmarks, Bridges",5,3.5,NaN,"1 Minatomachi, Naniwa-ku, Osaka 556-0017, Osaka Prefecture",NaN,NaN,34.6662463,135.495136,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Gokurakuji Temple,"Sights & Landmarks, Sacred & Religious Sites",5,3.5,NaN,"4-3-7 Tamagawa, Fukushima-ku, Osaka 553-0004, Osaka Prefecture",NaN,NaN,34.688652,135.478465,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Shusse Jizoson,"Sights & Landmarks, Monuments & Statues",4,3.5,NaN,"2 Dotombori, Chuo-ku Shin Ebisu Bridge South End, Osaka 542-0071, Osaka Prefecture",NaN,NaN,34.6685183,135.4983328,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka",5th Street,"Concerts & Shows, Theatres",1,5,NaN,"1-1-12 Minamihorie, Nishi-ku, Osaka 550-0015, Osaka Prefecture",500,2230,34.6718373,135.4954219,Attractions,5
Japan,"Kinki, Osaka Prefecture, Osaka",Suzunariza,"Concerts & Shows, Theatres",1,5,NaN,"2-9-1 Tsurumibashi, Nishinari-ku, Osaka 557-0031, Osaka Prefecture",NaN,NaN,34.645571,135.4912036,Attractions,5
Japan,"Kinki, Osaka Prefecture, Osaka",Naniwa Ice Skating,"Fun & Games, Sports Complexes",1,5,NaN,"3-8-8 Nambanaka, Naniwa-Ku, Osaka 556-0011, Osaka Prefecture",NaN,NaN,34.6612691,135.4995274,Active,5
Japan,"Kinki, Osaka Prefecture, Osaka",The Pheonix Hall,"Concerts & Shows, Theatres",2,4,NaN,"4-15-10 Nishi-temma, Kita-ku Aioi Nissay Dowa Insurance inside Pheonix Tower, Osaka 530-0047, Osaka Prefecture",NaN,NaN,34.6985695,135.5079607,Attractions,8
Japan,"Kinki, Osaka Prefecture, Osaka",Kambutsusho no Torii and Ishidoro,"Sights & Landmarks, Points of Interest & Landmarks",5,3.5,NaN,"1 Nishitemma, Kita-ku, Osaka 530-0047, Osaka Prefecture",NaN,NaN,34.6985695,135.5079607,Attractions,17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Meiji-ya Bldg.,"Sights & Landmarks, Architectural Buildings",5,3.5,NaN,"2-2 Minamihonmachi, Chuo-ku, Osaka 541-0054, Osaka Prefecture",NaN,NaN,34.6828306,135.5053762,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Grave of Fujiwara Ietaka,"Sights & Landmarks, Monuments & Statues",3,3.5,NaN,"5 Yuhigaokacho, Tennoji-ku, Osaka 543-0075, Osaka Prefecture",NaN,NaN,34.65831,135.514163,"Cultural, Attractions",10.5
Japan,"Kinki, Osaka Prefecture, Osaka",Jokoku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",2,4,NaN,"1-2-36 Shitaderamachi, Tennoji-ku, Osaka 543-0076, Osaka Prefecture",NaN,NaN,34.6646798,135.5116929,"Cultural, Attractions",8
Japan,"Kinki, Osaka Prefecture, Osaka",Yagura Ryokuchi Park,"Nature & Parks, Sights & Landmarks, Scenic Walking Areas",2,4,NaN,"2-1 Nishijima, Nishiyodogawa-ku, Osaka 555-0042, Osaka Prefecture",NaN,NaN,34.6908387,135.4253221,"Attractions, Nature",8
Japan,"Kinki, Osaka Prefecture, Osaka",Statue of Maejima Hisoka,"Sights & Landmarks, Monuments & Statues",4,3.5,NaN,"3 Kitahamahigashi, Chuo-ku, Osaka 540-0031, Osaka Prefecture",NaN,NaN,34.6899967,135.5123115,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Local Beer Origin Monument,"Sights & Landmarks, Monuments & Statues, Points of Interest & Landmarks",22,3,NaN,"1-4 Dojima, Kita-pku, Kita, Osaka 530-0003, Osaka Prefecture",NaN,NaN,34.6960985,135.498107,"Cultural, Attractions",66
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Tentoku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"2-1 Yorikimachi, Kita-ku, Kita, Osaka 530-0036, Osaka Prefecture",NaN,NaN,34.700054,135.51345,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Wakamiya Shoko Inari Shrine,"Sights & Landmarks, Sacred & Religious Sites",8,3.5,NaN,"2-8 Hommachibashi, Chuo-ku, Osaka 540-0029, Osaka Prefecture",NaN,NaN,34.68434,135.511282,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka, Chuo",Hoonin Temple,"Sights & Landmarks, Sacred & Religious Sites",9,3,NaN,"1-2-28 Kozu, Chuo-ku, Chuo, Osaka 542-0072, Osaka Prefecture",NaN,NaN,34.6671601,135.5136315,"Cultural, Attractions",27
Japan,"Kinki, Osaka Prefecture, Osaka, Sumiyoshi",Asazawasha Shrine,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"2-11-21 Uesumiyoshi, Sumiyoshi-ku, Sumiyoshi, Osaka 558-0046, Osaka Prefecture",NaN,NaN,34.6107169,135.4944765,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka",Ihara Saikaku Statue,"Sights & Landmarks, Monuments & Statues",6,3.5,NaN,"13-9 Ikutamacho, Tennoji-ku inside Ikukunitama Shrine, Osaka 543-0071, Osaka Prefecture",NaN,NaN,34.6651194,135.5128572,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Shingonzaka,"Sights & Landmarks, Points of Interest & Landmarks",5,3.5,NaN,"Ikutamacho, Tennoji-ku, Osaka 543-0071, Osaka Prefecture",NaN,NaN,34.6654048,135.5138121,Attractions,17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Nakaoe Park,"Fun & Games, Nature & Parks, Playgrounds",4,3.5,NaN,"2 Itoyamachi, Chuo-ku, Osaka 540-0022, Osaka Prefecture",NaN,NaN,34.6853666,135.5134115,Nature,14
Japan,"Kinki, Osaka Prefecture, Osaka",Plaza Chateau,"Shopping, Shopping Malls",2,4,NaN,"1-4-1 Shiromi, Chuo-ku, Osaka 540-0001, Osaka Prefecture",NaN,NaN,34.6910302,135.5329126,City,8
Japan,"Kinki, Osaka Prefecture, Osaka",Kouichi Fine Arts,"Museums, Shopping, Art Galleries",1,5,"Koichi Fine Arts opened in 1996 in Higobashi, Osaka. Our gallery mainly handles works of contemporary or modern art. Over the years we have showcased many creative and high-quality works not restricted by genre or trend, such as paintings, prints...","1-7-13 Edobori, Nishi-ku 2f, Osaka 550-0002, Osaka Prefecture",NaN,NaN,34.6894159,135.4974684,"Cultural, Attractions",5
Japan,"Kinki, Osaka Prefecture, Osaka",My Dome Osaka,"Traveller Resources, Conference & Convention Centres",11,3,NaN,"2-5 Hommachibashi, Chuo-ku, Osaka 540-0029, Osaka Prefecture",NaN,NaN,34.684847,135.511153,City,33
Japan,"Kinki, Osaka Prefecture, Osaka",Otsukinogakudo,"Concerts & Shows, Theatres",3,3.5,NaN,"A-7 Uemachi, Chuo-ku, Osaka 540-0005, Osaka Prefecture",NaN,NaN,34.6726984,135.5152534,Attractions,10.5
Japan,"Kinki, Osaka Prefecture, Osaka",Chigen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",4,3.5,NaN,"3-3-10 Tenjinbashi, Kita-ku, Osaka 530-0041, Osaka Prefecture",NaN,NaN,34.700504,135.511108,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka",Joto Shotengai,"Sights & Landmarks, Points of Interest & Landmarks",1,5,NaN,"1 Imafukunishi, Joto-ku, Osaka 536-0004, Osaka Prefecture",NaN,NaN,34.6991406,135.5477559,Attractions,5
Japan,"Kinki, Osaka Prefecture, Osaka",Gassuido Monument,"Sights & Landmarks, Monuments & Statues",4,3.5,NaN,"Nakanoshima, Kita-ku, Osaka 530-0005, Osaka Prefecture",NaN,NaN,34.6911101,135.492366,"Cultural, Attractions",14
Japan,"Kinki, Osaka Prefecture, Osaka",Yoriki Yakutakumon,"Sights & Landmarks, Historic Sites",5,3.5,NaN,"1-25-6 Temma, Kita-ku, Osaka 530-0043, Osaka Prefecture",NaN,NaN,34.6922614,135.501053,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Water Service Memorial,"Museums, History Museums",8,3.5,NaN,"1-3-1 Kunijima, Higashiyodogawaku, Osaka 533-0024, Osaka Prefecture",NaN,NaN,34.7243926,135.5053756,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Gate J. Umeda,"Museums, Speciality Museums",3,3.5,NaN,"2-1-16 Shibata, Kita-ku, Osaka 530-0012, Osaka Prefecture",NaN,NaN,34.7070243,135.4972786,"Cultural, Attractions",10.5
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Shozen-in Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",2,4,NaN,"3-11-3 Tenjinbashi, Kita-ku, Kita, Osaka 530-0041, Osaka Prefecture",NaN,NaN,34.7070254,135.5116584,"Cultural, Attractions",8
Japan,"Kinki, Osaka Prefecture, Osaka",Tengonakazakidori Shotengai,"Sights & Landmarks, Points of Interest & Landmarks",5,3.5,NaN,"Naniwacho, Kita-ku, Osaka 530-0022, Osaka Prefecture",NaN,NaN,34.7077809,135.5105974,Attractions,17.5
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Entsuin-temple,"Sights & Landmarks, Points of Interest & Landmarks",7,3.5,NaN,"7-8 Toganocho, Kita-ku, Kita, Osaka 530-0056, Osaka Prefecture",NaN,NaN,34.6999927,135.5036036,Attractions,24.5
Japan,"Kinki, Osaka Prefecture, Osaka, Nishi",Chikuzen Bridge,"Sights & Landmarks, Bridges",8,3.5,NaN," Connects Kita-ku and Nishi-ku, Nishi, Osaka 530-0000, Osaka Prefecture",NaN,NaN,34.6762311,135.4860587,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Tamino Bridge,"Sights & Landmarks, Bridges",7,3.5,NaN," Connects Kita-ku and Fukushima-ku, Osaka 530-0000, Osaka Prefecture",NaN,NaN,34.7053617,135.5100252,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Bara no Komichi,Nature & Parks,6,3.5,NaN,"1 Nakanoshima, Kita-ku, Osaka 530-0005, Osaka Prefecture",NaN,NaN,34.6938294,135.5021234,Nature,21
Japan,"Kinki, Osaka Prefecture, Osaka",Kasuga Shrine,"Sights & Landmarks, Sacred & Religious Sites",3,4,NaN,"2-20-15 Kamishinjo, Higashiyodogawa-ku, Osaka 533-0006, Osaka Prefecture",NaN,NaN,34.7488848,135.5320284,"Cultural, Attractions",12
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Keio Trace Monument,"Sights & Landmarks, Monuments & Statues",9,3,NaN,"2-5-23 Kitahama, Chuo-ku Kodera Plaza Bldg., Osaka 541-0041, Osaka Prefecture",NaN,NaN,34.6917352,135.5050954,"Cultural, Attractions",27
Japan,"Kinki, Osaka Prefecture, Osaka",Yoshiya Bridge,"Sights & Landmarks, Bridges",7,3.5,NaN," Connects 1 Kitahama, Chuo-ku and Kitahama Higashi, Chuo-ku, Osaka 539-0000, Osaka Prefecture",NaN,NaN,34.689069,135.507885,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Naniwa Shimmeisha Shrine,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",10,3,NaN,"1-6-6 Sonezaki, Kita-ku, Kita, Osaka 530-0057, Osaka Prefecture",NaN,NaN,34.6990206,135.503587,"Cultural, Attractions",30
Japan,"Kinki, Osaka Prefecture, Osaka",Watanabebashi Bridge,"Sights & Landmarks, Bridges",11,3,NaN,"Kita-ku, Osaka, Osaka Prefecture",NaN,NaN,34.7053617,135.5100252,"Cultural, Attractions",33
Japan,"Kinki, Osaka Prefecture, Osaka, Chuo",Osakamachi Jujihosho,"Sights & Landmarks, Historic Sites, Points of Interest & Landmarks",5,3.5,NaN,"2-2-11 Tsuriganecho, Chuo-ku, Chuo, Osaka 540-0035, Osaka Prefecture",NaN,NaN,34.6704014,135.505796,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Temma Betsuin Temple,"Sights & Landmarks, Sacred & Religious Sites",10,3.5,NaN,"1-8-26 Higashitemma, Kita-ku, Osaka 530-0044, Osaka Prefecture",NaN,NaN,34.696307,135.515925,"Cultural, Attractions",35
Japan,"Kinki, Osaka Prefecture, Osaka",Matsuyama Shrine,"Sights & Landmarks, Sacred & Religious Sites",3,3.5,NaN,"4-15-38 Komatsu, Higashiyodogawa-ku, Osaka 533-0004, Osaka Prefecture",NaN,NaN,34.7545453,135.5404775,"Cultural, Attractions",10.5
